AE_safe_err,AE_risk_err,label_content,prob_safe_rel,prob_risk_rel,prob_safe_spat,prob_risk_spat,user_id,SHAP_content,SHAP_rel,SHAP_spat,dominant_perspective
0.0015025693529838,-0.0316795289920813,0.0158738689948637,0.0,0.003720811625083,-0.0713266005689279,0.036185699412866,2598,0.0490559673399289,0.003720811625083,0.107512299981794,SHAP_spat
-0.0317181091501979,-0.0410247308937397,-0.0208220568854245,0.0,-0.0033608522534807,0.0814409458150103,-0.04143303297648,3140,0.0935648969293622,0.0033608522534807,0.1228739787914904,SHAP_spat
0.0684577402246594,-0.0159615773399228,0.0268644125720832,0.0,0.006071891804788,-0.1437998300514529,0.0749104692634425,989,0.1112837301366655,0.006071891804788,0.2187102993148955,SHAP_spat
0.0239727161270988,-0.0226449616780941,0.022021697601235,0.0,0.0053703396854313,-0.1112550536468032,0.0537201993059026,923,0.0686393754064279,0.0053703396854313,0.1649752529527059,SHAP_spat
0.0058242908808366,-0.0589643177730516,0.004124447914968,0.0,-0.0014754069201778,0.1282489584081527,-0.119635133179486,3272,0.0689130565688564,0.0014754069201778,0.2478840915876388,SHAP_spat
-0.0180146155277539,0.030351218139662,0.0212724021303262,0.0,0.0044158602691409,-0.1142240177794479,0.0534648212418255,2397,0.0696382357977422,0.0044158602691409,0.1676888390212735,SHAP_spat
0.0414042916287909,-0.0615739565842922,0.0202246025926492,0.0,0.0029328981148159,-0.0943243986581447,0.0494548145424202,2044,0.1232028508057324,0.0029328981148159,0.1437792132005649,SHAP_spat
0.0681016205538647,-0.0509871217638607,0.0247625652186907,0.0,0.0051990127467855,-0.1299269162114608,0.0668649132521659,1980,0.1438513075364162,0.0051990127467855,0.1967918294636267,SHAP_spat
0.0624222592233455,-0.0481661952778583,0.024447545178889,0.0,0.0049364246910756,-0.127126189663401,0.0649343779110459,249,0.1350359996800929,0.0049364246910756,0.1920605675744469,SHAP_spat
0.0375205102884956,-0.0164940078409812,0.0241406128244868,0.0,0.0050722590582263,-0.1263373895125769,0.0621083501579818,1056,0.0781551309539637,0.0050722590582263,0.1884457396705587,SHAP_spat
0.0138862656331348,-0.0229809807938319,0.0201649320278345,0.0,0.0041517319901466,-0.0992794808196448,0.047757259337036,2683,0.0570321784548014,0.0041517319901466,0.1470367401566809,SHAP_spat
0.0597921595444419,-0.0453004817580889,0.0244204390250775,0.0,0.0052842519834871,-0.1269954543566136,0.0645572408252712,1346,0.1295130803276084,0.0052842519834871,0.1915526951818848,SHAP_spat
-0.0384332876961832,-0.0394365596774177,-0.0168964806862227,0.0,-0.0027334575367564,0.0736299150447579,-0.0332780474654162,4297,0.0947663280598237,0.0027334575367564,0.1069079625101741,SHAP_spat
-0.0618729379539045,-0.0141443504810912,-0.0184229698103701,0.0,-0.0029567373039114,0.0796714845854294,-0.0394237464356787,2366,0.094440258245366,0.0029567373039114,0.1190952310211082,SHAP_spat
