AE_safe_err,AE_risk_err,label_content,prob_safe_rel,prob_risk_rel,prob_safe_spat,prob_risk_spat,user_id,SHAP_content,SHAP_rel,SHAP_spat,dominant_perspective
-0.0034216552167707,0.1654338880510345,0.1018661993427832,0.0,0.0,-1.908195823574488e-17,0.0,2598,0.2707217426105885,0.0,1.908195823574488e-17,SHAP_content
-0.2390625160040941,-0.1403124233555127,-0.0549914925844253,0.0,0.0,1.734723475976807e-18,0.0,3140,0.4343664319440321,0.0,1.734723475976807e-18,SHAP_content
0.457568784858837,-0.0359659777222253,0.0449173505805966,0.0,0.0,-6.938893903907228e-18,0.0,989,0.538452113161659,0.0,6.938893903907228e-18,SHAP_content
0.1751785934468517,0.2194836381533564,0.0569481818543048,0.0,0.0,-1.7347234759768068e-17,0.0,923,0.451610413454513,0.0,1.7347234759768068e-17,SHAP_content
0.3316584950834895,-0.1570623270994918,-0.1067376237311449,0.0,0.0,-1.3877787807814457e-17,0.0,3272,0.5954584459141263,0.0,1.3877787807814457e-17,SHAP_content
-0.0021609990206486,0.3920794048113479,0.0517470322876844,0.0,0.0,0.0,0.0,2397,0.445987436119681,0.0,0.0,SHAP_content
0.4208106581832372,-0.0848358331664408,0.0826916840378447,0.0,0.0,0.0,0.0,2044,0.5883381753875228,0.0,0.0,SHAP_content
0.4930781191500698,-0.0616077214964899,0.038742208202819,0.0,0.0,-6.938893903907228e-18,0.0,1980,0.5934280488493788,0.0,6.938893903907228e-18,SHAP_content
0.4740997741430478,-0.0600390200467056,0.0531500426398784,0.0,0.0,0.0,0.0,249,0.5872888368296318,0.0,0.0,SHAP_content
0.3013908024397748,0.0903709628715174,0.0651932178262957,0.0,0.0,-1.7347234759768068e-17,0.0,1056,0.456954983137588,0.0,1.7347234759768068e-17,SHAP_content
0.2094944626922087,0.1756687211249396,0.0674383356706899,0.0,0.0,0.0,0.0,2683,0.4526015194878382,0.0,0.0,SHAP_content
0.4419652158978836,-0.0489433054934473,0.0706661326162692,0.0,0.0,-2.0816681711721685e-17,0.0,1346,0.5615746540076003,0.0,2.0816681711721685e-17,SHAP_content
-0.3630413503635126,-0.0399169461170873,-0.0406985574234635,0.0,0.0,0.0,0.0,4297,0.4436568539040635,0.0,0.0,SHAP_content
-0.4179332169616455,0.012065517821569,-0.0378232294159086,0.0,0.0,0.0,0.0,2366,0.4678219641991232,0.0,0.0,SHAP_content
-0.4036765843129092,-0.0016277120181063,-0.0383678688016032,0.0,0.0,-7.640134185027404e-14,-7.639743872245308e-14,3950,0.4436721651326189,0.0,1.527987805727271e-13,SHAP_content
-0.3991632610551658,-0.006055144770799,-0.0384725227205188,0.0,0.0,-6.7220534694101275e-18,0.0,2591,0.4436909285464837,0.0,6.7220534694101275e-18,SHAP_content
